Cultivo,Campaña,Provincia,Departamento,idProvincia,idDepartamento,Rendimiento
Soja 1ra,2021/22,BUENOS AIRES,OLAVARRIA,6,595,3200
Soja 1ra,2022/23,BUENOS AIRES,OLAVARRIA,6,595,2480
Soja 1ra,2018/19,BUENOS AIRES,PEHUAJO,6,609,4300
Soja 1ra,2019/20,BUENOS AIRES,PEHUAJO,6,609,3900
Soja 1ra,2020/21,BUENOS AIRES,PEHUAJO,6,609,3100
Soja 1ra,2021/22,BUENOS AIRES,PEHUAJO,6,609,3800
Soja 1ra,2022/23,BUENOS AIRES,PEHUAJO,6,609,1900
Soja 1ra,2018/19,BUENOS AIRES,PELLEGRINI,6,616,3400
Soja 1ra,2019/20,BUENOS AIRES,PELLEGRINI,6,616,2600
Soja 1ra,2020/21,BUENOS AIRES,PELLEGRINI,6,616,2550
Soja 1ra,2021/22,BUENOS AIRES,PELLEGRINI,6,616,3200
Soja 1ra,2022/23,BUENOS AIRES,PELLEGRINI,6,616,2900
Soja 1ra,2018/19,BUENOS AIRES,PERGAMINO,6,623,5000
Soja 1ra,2019/20,BUENOS AIRES,PERGAMINO,6,623,4550
Soja 1ra,2020/21,BUENOS AIRES,PERGAMINO,6,623,3800
Soja 1ra,2021/22,BUENOS AIRES,PERGAMINO,6,623,4000
Soja 1ra,2022/23,BUENOS AIRES,PERGAMINO,6,623,2000
Soja 1ra,2018/19,BUENOS AIRES,PILA,6,630,2800
Soja 1ra,2019/20,BUENOS AIRES,PILA,6,630,2700
Soja 1ra,2020/21,BUENOS AIRES,PILA,6,630,2700
Soja 1ra,2021/22,BUENOS AIRES,PILA,6,630,2800
Soja 1ra,2022/23,BUENOS AIRES,PILA,6,630,2000
Soja 1ra,2018/19,BUENOS AIRES,PILAR,6,638,3800
Soja 1ra,2019/20,BUENOS AIRES,PILAR,6,638,3200
Soja 1ra,2020/21,BUENOS AIRES,PILAR,6,638,4200
Soja 1ra,2021/22,BUENOS AIRES,PILAR,6,638,3200
Soja 1ra,2022/23,BUENOS AIRES,PILAR,6,638,1600
Soja 1ra,2018/19,BUENOS AIRES,PUAN,6,651,2000
Soja 1ra,2019/20,BUENOS AIRES,PUAN,6,651,1200
Soja 1ra,2020/21,BUENOS AIRES,PUAN,6,651,2000
Soja 1ra,2021/22,BUENOS AIRES,PUAN,6,651,1800
Soja 1ra,2022/23,BUENOS AIRES,PUAN,6,651,1800
Soja 1ra,2018/19,BUENOS AIRES,PUNTA INDIO,6,655,3800
Soja 1ra,2019/20,BUENOS AIRES,PUNTA INDIO,6,655,3200
Soja 1ra,2020/21,BUENOS AIRES,PUNTA INDIO,6,655,3900
Soja 1ra,2021/22,BUENOS AIRES,PUNTA INDIO,6,655,3000
Soja 1ra,2022/23,BUENOS AIRES,PUNTA INDIO,6,655,1600
Soja 1ra,2018/19,BUENOS AIRES,RAMALLO,6,665,4500
Soja 1ra,2019/20,BUENOS AIRES,RAMALLO,6,665,4400
Soja 1ra,2020/21,BUENOS AIRES,RAMALLO,6,665,3400
Soja 1ra,2021/22,BUENOS AIRES,RAMALLO,6,665,3500
Soja 1ra,2022/23,BUENOS AIRES,RAMALLO,6,665,1900
Soja 1ra,2018/19,BUENOS AIRES,RAUCH,6,672,2800
Soja 1ra,2019/20,BUENOS AIRES,RAUCH,6,672,2800
Soja 1ra,2020/21,BUENOS AIRES,RAUCH,6,672,2700
Soja 1ra,2021/22,BUENOS AIRES,RAUCH,6,672,2700
Soja 1ra,2022/23,BUENOS AIRES,RAUCH,6,672,2000
Soja 1ra,2018/19,BUENOS AIRES,RIVADAVIA,6,679,4500
Soja 1ra,2019/20,BUENOS AIRES,RIVADAVIA,6,679,4000
Soja 1ra,2020/21,BUENOS AIRES,RIVADAVIA,6,679,2700
Soja 1ra,2021/22,BUENOS AIRES,RIVADAVIA,6,679,3900
Soja 1ra,2022/23,BUENOS AIRES,RIVADAVIA,6,679,2300
Soja 1ra,2018/19,BUENOS AIRES,ROJAS,6,686,4500
Soja 1ra,2019/20,BUENOS AIRES,ROJAS,6,686,4000
Soja 1ra,2020/21,BUENOS AIRES,ROJAS,6,686,3900
Soja 1ra,2021/22,BUENOS AIRES,ROJAS,6,686,3400
Soja 1ra,2022/23,BUENOS AIRES,ROJAS,6,686,2000
Soja 1ra,2018/19,BUENOS AIRES,ROQUE PEREZ,6,693,3500
Soja 1ra,2019/20,BUENOS AIRES,ROQUE PEREZ,6,693,3400
Soja 1ra,2020/21,BUENOS AIRES,ROQUE PEREZ,6,693,3502
Soja 1ra,2021/22,BUENOS AIRES,ROQUE PEREZ,6,693,3222
Soja 1ra,2022/23,BUENOS AIRES,ROQUE PEREZ,6,693,2090
Soja 1ra,2018/19,BUENOS AIRES,SAAVEDRA,6,700,1800
Soja 1ra,2019/20,BUENOS AIRES,SAAVEDRA,6,700,1200
Soja 1ra,2020/21,BUENOS AIRES,SAAVEDRA,6,700,1500
Soja 1ra,2021/22,BUENOS AIRES,SAAVEDRA,6,700,1800
Soja 1ra,2022/23,BUENOS AIRES,SAAVEDRA,6,700,1800
Soja 1ra,2018/19,BUENOS AIRES,SALADILLO,6,707,3600
Soja 1ra,2019/20,BUENOS AIRES,SALADILLO,6,707,3400
Soja 1ra,2020/21,BUENOS AIRES,SALADILLO,6,707,3502
Soja 1ra,2021/22,BUENOS AIRES,SALADILLO,6,707,3222
Soja 1ra,2022/23,BUENOS AIRES,SALADILLO,6,707,1930
Soja 1ra,2018/19,BUENOS AIRES,SALLIQUELO,6,721,3200
Soja 1ra,2019/20,BUENOS AIRES,SALLIQUELO,6,721,2600
Soja 1ra,2020/21,BUENOS AIRES,SALLIQUELO,6,721,2650
Soja 1ra,2021/22,BUENOS AIRES,SALLIQUELO,6,721,3200
Soja 1ra,2022/23,BUENOS AIRES,SALLIQUELO,6,721,2800
Soja 1ra,2018/19,BUENOS AIRES,SALTO,6,714,5000
Soja 1ra,2019/20,BUENOS AIRES,SALTO,6,714,4450
Soja 1ra,2020/21,BUENOS AIRES,SALTO,6,714,3800
Soja 1ra,2021/22,BUENOS AIRES,SALTO,6,714,4000
Soja 1ra,2022/23,BUENOS AIRES,SALTO,6,714,2500
Soja 1ra,2018/19,BUENOS AIRES,SAN ANDRES DE GILES,6,728,4500
Soja 1ra,2019/20,BUENOS AIRES,SAN ANDRES DE GILES,6,728,4000
Soja 1ra,2020/21,BUENOS AIRES,SAN ANDRES DE GILES,6,728,3000
Soja 1ra,2021/22,BUENOS AIRES,SAN ANDRES DE GILES,6,728,3200
Soja 1ra,2022/23,BUENOS AIRES,SAN ANDRES DE GILES,6,728,2000
Soja 1ra,2018/19,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,4500
Soja 1ra,2019/20,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,4200
Soja 1ra,2020/21,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,3300
Soja 1ra,2021/22,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,3500
Soja 1ra,2022/23,BUENOS AIRES,SAN ANTONIO DE ARECO,6,735,1800
Soja 1ra,2018/19,BUENOS AIRES,SAN CAYETANO,6,742,2200
Soja 1ra,2019/20,BUENOS AIRES,SAN CAYETANO,6,742,1770
Soja 1ra,2020/21,BUENOS AIRES,SAN CAYETANO,6,742,2300
Soja 1ra,2021/22,BUENOS AIRES,SAN CAYETANO,6,742,1800
Soja 1ra,2022/23,BUENOS AIRES,SAN CAYETANO,6,742,2400
Soja 1ra,2018/19,BUENOS AIRES,SAN NICOLAS,6,763,4700
Soja 1ra,2019/20,BUENOS AIRES,SAN NICOLAS,6,763,4300
Soja 1ra,2020/21,BUENOS AIRES,SAN NICOLAS,6,763,3500
Soja 1ra,2021/22,BUENOS AIRES,SAN NICOLAS,6,763,3000
Soja 1ra,2022/23,BUENOS AIRES,SAN NICOLAS,6,763,1500
Soja 1ra,2018/19,BUENOS AIRES,SAN PEDRO,6,770,4400
Soja 1ra,2019/20,BUENOS AIRES,SAN PEDRO,6,770,4300
Soja 1ra,2020/21,BUENOS AIRES,SAN PEDRO,6,770,3400
Soja 1ra,2021/22,BUENOS AIRES,SAN PEDRO,6,770,3400
Soja 1ra,2022/23,BUENOS AIRES,SAN PEDRO,6,770,1800
Soja 1ra,2018/19,BUENOS AIRES,SAN VICENTE,6,778,3800
Soja 1ra,2019/20,BUENOS AIRES,SAN VICENTE,6,778,3200
Soja 1ra,2020/21,BUENOS AIRES,SAN VICENTE,6,778,3900
Soja 1ra,2021/22,BUENOS AIRES,SAN VICENTE,6,778,3200
Soja 1ra,2022/23,BUENOS AIRES,SAN VICENTE,6,778,1600
Soja 1ra,2018/19,BUENOS AIRES,SUIPACHA,6,784,4500
Soja 1ra,2019/20,BUENOS AIRES,SUIPACHA,6,784,3800
Soja 1ra,2020/21,BUENOS AIRES,SUIPACHA,6,784,2500
Soja 1ra,2021/22,BUENOS AIRES,SUIPACHA,6,784,3000
Soja 1ra,2022/23,BUENOS AIRES,SUIPACHA,6,784,900
Soja 1ra,2018/19,BUENOS AIRES,TANDIL,6,791,2760
Soja 1ra,2019/20,BUENOS AIRES,TANDIL,6,791,2400
Soja 1ra,2020/21,BUENOS AIRES,TANDIL,6,791,2300
Soja 1ra,2021/22,BUENOS AIRES,TANDIL,6,791,2600
Soja 1ra,2022/23,BUENOS AIRES,TANDIL,6,791,2800
Soja 1ra,2018/19,BUENOS AIRES,TAPALQUE,6,798,3500
Soja 1ra,2019/20,BUENOS AIRES,TAPALQUE,6,798,3000
Soja 1ra,2020/21,BUENOS AIRES,TAPALQUE,6,798,1860
Soja 1ra,2021/22,BUENOS AIRES,TAPALQUE,6,798,3000
Soja 1ra,2022/23,BUENOS AIRES,TAPALQUE,6,798,2410
Soja 1ra,2020/21,BUENOS AIRES,TORDILLO,6,812,2600
Soja 1ra,2021/22,BUENOS AIRES,TORDILLO,6,812,2600
Soja 1ra,2022/23,BUENOS AIRES,TORDILLO,6,812,2000
Soja 1ra,2018/19,BUENOS AIRES,TORNQUIST,6,819,1700
Soja 1ra,2019/20,BUENOS AIRES,TORNQUIST,6,819,1200
Soja 1ra,2020/21,BUENOS AIRES,TORNQUIST,6,819,1200
Soja 1ra,2021/22,BUENOS AIRES,TORNQUIST,6,819,1600
Soja 1ra,2022/23,BUENOS AIRES,TORNQUIST,6,819,1800
Soja 1ra,2018/19,BUENOS AIRES,TRENQUE LAUQUEN,6,826,4100
Soja 1ra,2019/20,BUENOS AIRES,TRENQUE LAUQUEN,6,826,3800
Soja 1ra,2020/21,BUENOS AIRES,TRENQUE LAUQUEN,6,826,2700
Soja 1ra,2021/22,BUENOS AIRES,TRENQUE LAUQUEN,6,826,3800
Soja 1ra,2022/23,BUENOS AIRES,TRENQUE LAUQUEN,6,826,2400
Soja 1ra,2018/19,BUENOS AIRES,TRES ARROYOS,6,833,2000
Soja 1ra,2019/20,BUENOS AIRES,TRES ARROYOS,6,833,1700
Soja 1ra,2020/21,BUENOS AIRES,TRES ARROYOS,6,833,2500
Soja 1ra,2021/22,BUENOS AIRES,TRES ARROYOS,6,833,2000
Soja 1ra,2022/23,BUENOS AIRES,TRES ARROYOS,6,833,2500
Soja 1ra,2018/19,BUENOS AIRES,TRES LOMAS,6,847,3200
Soja 1ra,2019/20,BUENOS AIRES,TRES LOMAS,6,847,2600
Soja 1ra,2020/21,BUENOS AIRES,TRES LOMAS,6,847,2550
Soja 1ra,2021/22,BUENOS AIRES,TRES LOMAS,6,847,3200
Soja 1ra,2022/23,BUENOS AIRES,TRES LOMAS,6,847,3000
Soja 1ra,2018/19,BUENOS AIRES,ZARATE,6,882,4400
Soja 1ra,2019/20,BUENOS AIRES,ZARATE,6,882,4150
Soja 1ra,2020/21,BUENOS AIRES,ZARATE,6,882,3300
Soja 1ra,2021/22,BUENOS AIRES,ZARATE,6,882,3500
Soja 1ra,2022/23,BUENOS AIRES,ZARATE,6,882,2000
Soja 1ra,2018/19,CATAMARCA,CAPAYAN,10,42,3300
Soja 1ra,2019/20,CATAMARCA,CAPAYAN,10,42,800
Soja 1ra,2020/21,CATAMARCA,CAPAYAN,10,42,1700
Soja 1ra,2021/22,CATAMARCA,CAPAYAN,10,42,1100
Soja 1ra,2018/19,CATAMARCA,EL ALTO,10,56,3300
Soja 1ra,2019/20,CATAMARCA,EL ALTO,10,56,1800
Soja 1ra,2020/21,CATAMARCA,EL ALTO,10,56,2500
Soja 1ra,2022/23,CATAMARCA,EL ALTO,10,56,1300
Soja 1ra,2018/19,CATAMARCA,SANTA ROSA,10,98,3300
Soja 1ra,2019/20,CATAMARCA,SANTA ROSA,10,98,2500
Soja 1ra,2020/21,CATAMARCA,SANTA ROSA,10,98,2700
Soja 1ra,2021/22,CATAMARCA,SANTA ROSA,10,98,2300
Soja 1ra,2022/23,CATAMARCA,SANTA ROSA,10,98,1600
Soja 1ra,2018/19,CHACO,12 DE OCTUBRE,22,36,2600
Soja 1ra,2019/20,CHACO,12 DE OCTUBRE,22,36,3200
Soja 1ra,2020/21,CHACO,12 DE OCTUBRE,22,36,2200
Soja 1ra,2021/22,CHACO,12 DE OCTUBRE,22,36,2900
Soja 1ra,2022/23,CHACO,12 DE OCTUBRE,22,36,2100
Soja 1ra,2018/19,CHACO,2 DE ABRIL,22,39,2800
Soja 1ra,2019/20,CHACO,2 DE ABRIL,22,39,2900
Soja 1ra,2020/21,CHACO,2 DE ABRIL,22,39,2100
Soja 1ra,2021/22,CHACO,2 DE ABRIL,22,39,3100
Soja 1ra,2022/23,CHACO,2 DE ABRIL,22,39,1900
Soja 1ra,2018/19,CHACO,25 DE MAYO,22,168,2199
Soja 1ra,2019/20,CHACO,25 DE MAYO,22,168,1798
Soja 1ra,2018/19,CHACO,9 DE JULIO,22,105,2900
Soja 1ra,2019/20,CHACO,9 DE JULIO,22,105,3100
Soja 1ra,2020/21,CHACO,9 DE JULIO,22,105,2100
Soja 1ra,2021/22,CHACO,9 DE JULIO,22,105,2800
Soja 1ra,2022/23,CHACO,9 DE JULIO,22,105,2300
Soja 1ra,2018/19,CHACO,ALMIRANTE BROWN,22,7,2700
Soja 1ra,2019/20,CHACO,ALMIRANTE BROWN,22,7,2900
Soja 1ra,2020/21,CHACO,ALMIRANTE BROWN,22,7,2100
Soja 1ra,2021/22,CHACO,ALMIRANTE BROWN,22,7,3200
Soja 1ra,2022/23,CHACO,ALMIRANTE BROWN,22,7,2000
Soja 1ra,2018/19,CHACO,CHACABUCO,22,28,2400
Soja 1ra,2019/20,CHACO,CHACABUCO,22,28,2800
Soja 1ra,2020/21,CHACO,CHACABUCO,22,28,2200
Soja 1ra,2021/22,CHACO,CHACABUCO,22,28,2700
Soja 1ra,2022/23,CHACO,CHACABUCO,22,28,1900
Soja 1ra,2018/19,CHACO,COMANDANTE FERNANDEZ,22,21,2600
Soja 1ra,2019/20,CHACO,COMANDANTE FERNANDEZ,22,21,2600
Soja 1ra,2020/21,CHACO,COMANDANTE FERNANDEZ,22,21,1600
Soja 1ra,2021/22,CHACO,COMANDANTE FERNANDEZ,22,21,1300
Soja 1ra,2022/23,CHACO,COMANDANTE FERNANDEZ,22,21,900
Soja 1ra,2018/19,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,2800
Soja 1ra,2019/20,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,2500
Soja 1ra,2020/21,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,1700
Soja 1ra,2021/22,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,2600
Soja 1ra,2022/23,CHACO,FRAY JUSTO SANTA MARIA DE ORO,22,43,1900
Soja 1ra,2018/19,CHACO,GENERAL BELGRANO,22,49,3000
Soja 1ra,2019/20,CHACO,GENERAL BELGRANO,22,49,3100
Soja 1ra,2020/21,CHACO,GENERAL BELGRANO,22,49,2000
Soja 1ra,2021/22,CHACO,GENERAL BELGRANO,22,49,2800
Soja 1ra,2022/23,CHACO,GENERAL BELGRANO,22,49,2500
Soja 1ra,2018/19,CHACO,GENERAL GUEMES,22,63,2600
Soja 1ra,2019/20,CHACO,GENERAL GUEMES,22,63,2600
Soja 1ra,2020/21,CHACO,GENERAL GUEMES,22,63,1700
Soja 1ra,2021/22,CHACO,GENERAL GUEMES,22,63,1700
Soja 1ra,2022/23,CHACO,GENERAL GUEMES,22,63,1300
Soja 1ra,2018/19,CHACO,INDEPENDENCIA,22,70,2400
Soja 1ra,2019/20,CHACO,INDEPENDENCIA,22,70,2400
Soja 1ra,2020/21,CHACO,INDEPENDENCIA,22,70,1700
Soja 1ra,2021/22,CHACO,INDEPENDENCIA,22,70,2800
Soja 1ra,2022/23,CHACO,INDEPENDENCIA,22,70,1800
Soja 1ra,2018/19,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,2200
Soja 1ra,2019/20,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,1800
Soja 1ra,2020/21,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,1600
Soja 1ra,2021/22,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,1300
Soja 1ra,2022/23,CHACO,LIBERTADOR GENERAL SAN MARTIN,22,84,800
Soja 1ra,2018/19,CHACO,MAIPU,22,91,2610
Soja 1ra,2019/20,CHACO,MAIPU,22,91,2500
Soja 1ra,2020/21,CHACO,MAIPU,22,91,1700
Soja 1ra,2021/22,CHACO,MAIPU,22,91,1600
Soja 1ra,2022/23,CHACO,MAIPU,22,91,1800
Soja 1ra,2018/19,CHACO,MAYOR LUIS J. FONTANA,22,98,2800
Soja 1ra,2019/20,CHACO,MAYOR LUIS J. FONTANA,22,98,2900
Soja 1ra,2020/21,CHACO,MAYOR LUIS J. FONTANA,22,98,1600
Soja 1ra,2021/22,CHACO,MAYOR LUIS J. FONTANA,22,98,2600
Soja 1ra,2022/23,CHACO,MAYOR LUIS J. FONTANA,22,98,2000
Soja 1ra,2018/19,CHACO,O'HIGGINS,22,112,2800
Soja 1ra,2019/20,CHACO,O'HIGGINS,22,112,2800
Soja 1ra,2020/21,CHACO,O'HIGGINS,22,112,2200
Soja 1ra,2021/22,CHACO,O'HIGGINS,22,112,2900
Soja 1ra,2022/23,CHACO,O'HIGGINS,22,112,2050
Soja 1ra,2018/19,CHACO,QUITILIPI,22,133,2400
Soja 1ra,2019/20,CHACO,QUITILIPI,22,133,2400
Soja 1ra,2020/21,CHACO,QUITILIPI,22,133,1700
Soja 1ra,2021/22,CHACO,QUITILIPI,22,133,1400
Soja 1ra,2022/23,CHACO,QUITILIPI,22,133,1200
Soja 1ra,2018/19,CHACO,SAN FERNANDO,22,140,2400
Soja 1ra,2019/20,CHACO,SAN FERNANDO,22,140,2600
Soja 1ra,2020/21,CHACO,SAN FERNANDO,22,140,1800
Soja 1ra,2021/22,CHACO,SAN FERNANDO,22,140,2400
Soja 1ra,2022/23,CHACO,SAN FERNANDO,22,140,1900
Soja 1ra,2018/19,CHACO,SAN LORENZO,22,147,2800
Soja 1ra,2019/20,CHACO,SAN LORENZO,22,147,2400
Soja 1ra,2020/21,CHACO,SAN LORENZO,22,147,1600
Soja 1ra,2021/22,CHACO,SAN LORENZO,22,147,2200
Soja 1ra,2022/23,CHACO,SAN LORENZO,22,147,1900
Soja 1ra,2018/19,CHACO,SARGENTO CABRAL,22,154,2700
Soja 1ra,2019/20,CHACO,SARGENTO CABRAL,22,154,2900
Soja 1ra,2020/21,CHACO,SARGENTO CABRAL,22,154,2000
Soja 1ra,2021/22,CHACO,SARGENTO CABRAL,22,154,2200
Soja 1ra,2022/23,CHACO,SARGENTO CABRAL,22,154,1000
Soja 1ra,2018/19,CORDOBA,CALAMUCHITA,14,7,3000
Soja 1ra,2019/20,CORDOBA,CALAMUCHITA,14,7,2400
Soja 1ra,2020/21,CORDOBA,CALAMUCHITA,14,7,2800
Soja 1ra,2021/22,CORDOBA,CALAMUCHITA,14,7,2200
Soja 1ra,2022/23,CORDOBA,CALAMUCHITA,14,7,1100
Soja 1ra,2018/19,CORDOBA,CAPITAL,14,14,3510
Soja 1ra,2019/20,CORDOBA,CAPITAL,14,14,2650
Soja 1ra,2020/21,CORDOBA,CAPITAL,14,14,3300
Soja 1ra,2021/22,CORDOBA,CAPITAL,14,14,2700
Soja 1ra,2022/23,CORDOBA,CAPITAL,14,14,1310
Soja 1ra,2018/19,CORDOBA,COLON,14,21,4004
Soja 1ra,2019/20,CORDOBA,COLON,14,21,3560
Soja 1ra,2020/21,CORDOBA,COLON,14,21,3600
Soja 1ra,2021/22,CORDOBA,COLON,14,21,3200
Soja 1ra,2022/23,CORDOBA,COLON,14,21,1940
Soja 1ra,2020/21,CORDOBA,CRUZ DEL EJE,14,28,2900
Soja 1ra,2021/22,CORDOBA,CRUZ DEL EJE,14,28,2700
Soja 1ra,2022/23,CORDOBA,CRUZ DEL EJE,14,28,1100
Soja 1ra,2018/19,CORDOBA,GENERAL ROCA,14,35,3805
Soja 1ra,2019/20,CORDOBA,GENERAL ROCA,14,35,2800
Soja 1ra,2020/21,CORDOBA,GENERAL ROCA,14,35,3100
Soja 1ra,2021/22,CORDOBA,GENERAL ROCA,14,35,3100
Soja 1ra,2022/23,CORDOBA,GENERAL ROCA,14,35,2200
Soja 1ra,2018/19,CORDOBA,GENERAL SAN MARTIN,14,42,3940
Soja 1ra,2019/20,CORDOBA,GENERAL SAN MARTIN,14,42,3370
Soja 1ra,2020/21,CORDOBA,GENERAL SAN MARTIN,14,42,3100
Soja 1ra,2021/22,CORDOBA,GENERAL SAN MARTIN,14,42,2400
Soja 1ra,2022/23,CORDOBA,GENERAL SAN MARTIN,14,42,1015
Soja 1ra,2018/19,CORDOBA,ISCHILIN,14,49,3005
Soja 1ra,2019/20,CORDOBA,ISCHILIN,14,49,3470
Soja 1ra,2020/21,CORDOBA,ISCHILIN,14,49,3400
Soja 1ra,2021/22,CORDOBA,ISCHILIN,14,49,2800
Soja 1ra,2022/23,CORDOBA,ISCHILIN,14,49,1340
Soja 1ra,2018/19,CORDOBA,JUAREZ CELMAN,14,56,3000
Soja 1ra,2019/20,CORDOBA,JUAREZ CELMAN,14,56,2500
Soja 1ra,2020/21,CORDOBA,JUAREZ CELMAN,14,56,3000
Soja 1ra,2021/22,CORDOBA,JUAREZ CELMAN,14,56,2600
Soja 1ra,2022/23,CORDOBA,JUAREZ CELMAN,14,56,1200
Soja 1ra,2018/19,CORDOBA,MARCOS JUAREZ,14,63,4358
Soja 1ra,2019/20,CORDOBA,MARCOS JUAREZ,14,63,4250
Soja 1ra,2020/21,CORDOBA,MARCOS JUAREZ,14,63,3800
Soja 1ra,2021/22,CORDOBA,MARCOS JUAREZ,14,63,4000
Soja 1ra,2022/23,CORDOBA,MARCOS JUAREZ,14,63,2400
Soja 1ra,2018/19,CORDOBA,POCHO,14,77,2500
Soja 1ra,2019/20,CORDOBA,POCHO,14,77,2000
Soja 1ra,2020/21,CORDOBA,POCHO,14,77,2800
Soja 1ra,2021/22,CORDOBA,POCHO,14,77,2900
Soja 1ra,2022/23,CORDOBA,POCHO,14,77,1200
Soja 1ra,2018/19,CORDOBA,PRESIDENTE ROQUE SAENZ PENA,14,84,3805
Soja 1ra,2019/20,CORDOBA,PRESIDENTE ROQUE SAENZ PENA,14,84,3000
Soja 1ra,2020/21,CORDOBA,PRESIDENTE ROQUE SAENZ PENA,14,84,3400
Soja 1ra,2021/22,CORDOBA,PRESIDENTE ROQUE SAENZ PENA,14,84,3400
Soja 1ra,2022/23,CORDOBA,PRESIDENTE ROQUE SAENZ PENA,14,84,2600
Soja 1ra,2018/19,CORDOBA,RIO CUARTO,14,98,2700
Soja 1ra,2019/20,CORDOBA,RIO CUARTO,14,98,2300
Soja 1ra,2020/21,CORDOBA,RIO CUARTO,14,98,2700
Soja 1ra,2021/22,CORDOBA,RIO CUARTO,14,98,2400
Soja 1ra,2022/23,CORDOBA,RIO CUARTO,14,98,1200
Soja 1ra,2018/19,CORDOBA,RIO PRIMERO,14,105,3605
Soja 1ra,2019/20,CORDOBA,RIO PRIMERO,14,105,3580
Soja 1ra,2020/21,CORDOBA,RIO PRIMERO,14,105,3800
Soja 1ra,2021/22,CORDOBA,RIO PRIMERO,14,105,3100
Soja 1ra,2022/23,CORDOBA,RIO PRIMERO,14,105,1870
Soja 1ra,2018/19,CORDOBA,RIO SECO,14,112,3505
Soja 1ra,2019/20,CORDOBA,RIO SECO,14,112,3460
Soja 1ra,2020/21,CORDOBA,RIO SECO,14,112,3400
Soja 1ra,2021/22,CORDOBA,RIO SECO,14,112,2900
Soja 1ra,2022/23,CORDOBA,RIO SECO,14,112,1300
Soja 1ra,2018/19,CORDOBA,RIO SEGUNDO,14,119,3940
Soja 1ra,2019/20,CORDOBA,RIO SEGUNDO,14,119,3060
Soja 1ra,2020/21,CORDOBA,RIO SEGUNDO,14,119,3300
Soja 1ra,2021/22,CORDOBA,RIO SEGUNDO,14,119,2800
Soja 1ra,2022/23,CORDOBA,RIO SEGUNDO,14,119,1200
Soja 1ra,2018/19,CORDOBA,SAN ALBERTO,14,126,3500
Soja 1ra,2019/20,CORDOBA,SAN ALBERTO,14,126,2000
Soja 1ra,2020/21,CORDOBA,SAN ALBERTO,14,126,2800
Soja 1ra,2021/22,CORDOBA,SAN ALBERTO,14,126,2900
Soja 1ra,2022/23,CORDOBA,SAN ALBERTO,14,126,1000
Soja 1ra,2018/19,CORDOBA,SAN JAVIER,14,133,3500
Soja 1ra,2019/20,CORDOBA,SAN JAVIER,14,133,3300
Soja 1ra,2020/21,CORDOBA,SAN JAVIER,14,133,3200
Soja 1ra,2021/22,CORDOBA,SAN JAVIER,14,133,3200
Soja 1ra,2022/23,CORDOBA,SAN JAVIER,14,133,2000
Soja 1ra,2018/19,CORDOBA,SAN JUSTO,14,140,4100
Soja 1ra,2019/20,CORDOBA,SAN JUSTO,14,140,3560
Soja 1ra,2020/21,CORDOBA,SAN JUSTO,14,140,3800
Soja 1ra,2021/22,CORDOBA,SAN JUSTO,14,140,3200
Soja 1ra,2022/23,CORDOBA,SAN JUSTO,14,140,1700
Soja 1ra,2018/19,CORDOBA,SANTA MARIA,14,147,3510
Soja 1ra,2019/20,CORDOBA,SANTA MARIA,14,147,2400
Soja 1ra,2020/21,CORDOBA,SANTA MARIA,14,147,3400
Soja 1ra,2021/22,CORDOBA,SANTA MARIA,14,147,2400
Soja 1ra,2022/23,CORDOBA,SANTA MARIA,14,147,1200
Soja 1ra,2018/19,CORDOBA,TERCERO ARRIBA,14,161,3780
Soja 1ra,2019/20,CORDOBA,TERCERO ARRIBA,14,161,3060
Soja 1ra,2020/21,CORDOBA,TERCERO ARRIBA,14,161,3300
Soja 1ra,2021/22,CORDOBA,TERCERO ARRIBA,14,161,2500
Soja 1ra,2022/23,CORDOBA,TERCERO ARRIBA,14,161,1300
Soja 1ra,2018/19,CORDOBA,TOTORAL,14,168,3204
Soja 1ra,2019/20,CORDOBA,TOTORAL,14,168,3460
Soja 1ra,2020/21,CORDOBA,TOTORAL,14,168,3500
Soja 1ra,2021/22,CORDOBA,TOTORAL,14,168,3000
Soja 1ra,2022/23,CORDOBA,TOTORAL,14,168,1600
Soja 1ra,2018/19,CORDOBA,TULUMBA,14,175,3504
Soja 1ra,2019/20,CORDOBA,TULUMBA,14,175,3160
Soja 1ra,2020/21,CORDOBA,TULUMBA,14,175,3500
Soja 1ra,2021/22,CORDOBA,TULUMBA,14,175,3000
Soja 1ra,2022/23,CORDOBA,TULUMBA,14,175,1500
Soja 1ra,2018/19,CORDOBA,UNION,14,182,4159
Soja 1ra,2019/20,CORDOBA,UNION,14,182,4100
Soja 1ra,2020/21,CORDOBA,UNION,14,182,3600
Soja 1ra,2021/22,CORDOBA,UNION,14,182,3800
